ticker,Date,TVol,TXN,TV,OP,HP,LP,CP,Dir,CHG,LBBP,LBBV,LBSP,LBSV,PER
081411,20210129,73000.0,7.0,"108,770",1.49,1.51,1.41,1.41,-,0.01,1.34,25.0,1.36,10.0,39.30
081412,20210129,0.0,0.0,0,--,--,--,--, ,0.0,1.33,25.0,1.34,10.0,41.50
081413,20210129,10000.0,1.0,"7,300",0.73,0.73,0.73,0.73,X,0.0,0.71,25.0,0.72,10.0,42.60
081414,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.44,25.0,0.45,10.0,31.20
081415,20210129,168000.0,4.0,"228,230",1.4,1.4,1.31,1.31,-,0.17,1.08,25.0,1.09,10.0,31.20
081416,20210129,114000.0,11.0,"74,580",0.68,0.71,0.58,0.58,-,0.14,0.54,25.0,0.55,10.0,31.20
081417,20210129,16000.0,1.0,"12,800",0.8,0.8,0.8,0.8,-,0.03,0.76,25.0,0.77,10.0,15.60
081418,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.52,25.0,0.53,10.0,16.50
081419,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.41,25.0,0.42,10.0,482.00
081420,20210129,24000.0,2.0,"28,500",1.25,1.25,1.15,1.15,-,0.21,1.13,25.0,1.14,10.0,128.00
081421,20210129,0.0,0.0,0,--,--,--,--, ,0.0,1.13,25.0,1.14,10.0,128.00
081422,20210129,2000.0,2.0,"3,950",2.19,2.19,1.76,1.76,X,0.0,1.73,25.0,1.74,10.0,519.00
081423,20210129,3000.0,3.0,"17,250",6.15,6.15,5.35,5.35,-,0.5,5.3,25.0,5.35,10.0,293.50
081424,20210129,287000.0,37.0,"1,126,190",3.97,4.22,3.41,3.41,-,0.38,3.38,499.0,3.43,10.0,121.00
081425,20210129,374000.0,7.0,"418,220",1.11,1.13,1.06,1.06,-,0.09,1.02,25.0,1.05,10.0,114.00
081426,20210129,10000.0,2.0,"9,200",0.95,0.95,0.89,0.89,-,0.15,0.87,25.0,0.88,10.0,125.00
081427,20210129,204000.0,4.0,"326,520",1.63,1.63,1.6,1.6,+,0.03,1.34,60.0,1.8,10.0,0.00
081428,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.94,499.0,0.95,499.0,29.60
081429,20210129,11000.0,3.0,"6,590",0.6,0.6,0.59,0.59,-,0.07,0.59,10.0,0.6,10.0,115.00
081430,20210129,20000.0,1.0,"7,400",0.37,0.37,0.37,0.37,X,0.0,0.34,499.0,0.35,499.0,15.95
081431,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.35,10.0,0.36,10.0,13.60
081432,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.37,400.0,0.38,400.0,11.35
081433,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.37,400.0,0.38,400.0,25.00
081434,20210129,50000.0,1.0,"19,500",0.39,0.39,0.39,0.39,-,0.03,0.38,499.0,0.39,499.0,40.90
081435,20210129,2000.0,1.0,"1,100",0.55,0.55,0.55,0.55,+,0.01,0.53,499.0,0.54,499.0,182.00
081436,20210129,1352000.0,60.0,"1,082,750",0.84,0.87,0.72,0.72,-,0.01,0.71,499.0,0.72,386.0,282.50
081437,20210129,400000.0,1.0,"216,000",0.54,0.54,0.54,0.54,-,0.02,0.52,10.0,0.53,10.0,42.45
081438,20210129,134000.0,9.0,"139,950",1.09,1.09,1.0,1.0, ,0.0,0.99,10.0,1.0,10.0,574.00
081439,20210129,80000.0,5.0,"72,800",0.89,0.96,0.85,0.85,-,0.04,0.84,10.0,0.86,10.0,25.20
081440,20210129,31000.0,11.0,"19,700",0.66,0.66,0.57,0.57,-,0.13,0.57,10.0,0.58,10.0,83.20
081441,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.39,10.0,0.4,10.0,83.20
081442,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.76,10.0,0.77,10.0,78.20
081443,20210129,306000.0,15.0,"175,390",0.59,0.6,0.54,0.55,-,0.02,0.5,10.0,0.51,10.0,220.50
081444,20210129,62000.0,4.0,"22,200",0.37,0.37,0.34,0.34,-,0.03,0.33,10.0,0.34,10.0,31.20
081445,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.35,10.0,0.36,10.0,42.80
081446,20210129,1000000.0,3.0,"888,000",0.87,0.92,0.86,0.92,-,0.01,0.87,10.0,0.88,10.0,86.50
081447,20210129,231000.0,11.0,"354,100",1.61,1.61,1.45,1.47,+,0.06,1.37,499.0,1.38,499.0,395.00
081448,20210129,413000.0,23.0,"425,800",1.08,1.08,0.99,0.99,-,0.01,0.93,10.0,0.94,10.0,395.00
081449,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.67,449.0,0.68,449.0,35.50
08144P,20210129,0.0,0.0,0,--,--,--,--, ,0.0,--,0.0,0.1,10.0,0.00
081450,20210129,895000.0,15.0,"580,250",0.63,0.69,0.59,0.59,X,0.0,0.59,499.0,0.6,499.0,35.50
081451,20210129,145000.0,21.0,"377,230",2.69,2.83,2.23,2.23,-,0.27,2.2,400.0,--,0.0,121.00
081452,20210129,22000.0,9.0,"34,070",1.57,1.6,1.44,1.44,-,0.06,1.38,10.0,1.39,10.0,226.00
081453,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.56,25.0,0.57,25.0,29.70
081454,20210129,36000.0,1.0,"23,040",0.64,0.64,0.64,0.64,-,0.01,0.64,25.0,0.65,25.0,17.95
081455,20210129,50000.0,1.0,"30,500",0.61,0.61,0.61,0.61,-,0.03,0.61,25.0,0.62,25.0,17.95
081456,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.51,25.0,0.52,25.0,9.93
081457,20210129,0.0,0.0,0,--,--,--,--, ,0.0,6.25,50.0,6.35,50.0,41.35
081458,20210129,0.0,0.0,0,--,--,--,--, ,0.0,5.4,50.0,5.5,50.0,41.35
081459,20210129,234000.0,2.0,"344,660",1.49,1.49,1.47,1.47,+,0.11,1.26,25.0,1.28,25.0,25.20
081460,20210129,0.0,0.0,0,--,--,--,--, ,0.0,1.28,50.0,1.29,50.0,38.80
081461,20210129,68000.0,4.0,"131,120",1.93,1.93,1.89,1.89,-,0.11,1.88,50.0,1.89,50.0,25.15
081462,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.65,25.0,0.66,25.0,83.20
081463,20210129,0.0,0.0,0,--,--,--,--, ,0.0,3.39,25.0,3.47,10.0,25.10
081464,20210129,83000.0,1.0,"49,800",0.6,0.6,0.6,0.6,X,0.0,0.58,50.0,0.59,50.0,11.15
081465,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.4,25.0,0.41,25.0,31.20
081466,20210129,0.0,0.0,0,--,--,--,--, ,0.0,1.55,50.0,1.56,50.0,31.25
081467,20210129,27000.0,2.0,"91,460",3.4,3.4,3.23,3.23,+,0.04,2.08,62.0,--,0.0,395.00
081468,20210129,0.0,0.0,0,--,--,--,--, ,0.0,1.35,25.0,1.37,25.0,128.00
081469,20210129,230000.0,5.0,"165,900",0.72,0.76,0.64,0.64,-,0.06,0.62,25.0,0.63,25.0,35.50
081470,20210129,141000.0,8.0,"242,100",1.89,1.97,1.63,1.63,-,0.18,1.55,25.0,1.58,10.0,121.00
081471,20210129,29000.0,4.0,"70,630",2.75,2.86,2.19,2.19,-,0.36,2.14,25.0,2.16,10.0,121.00
081472,20210129,12000.0,1.0,"20,520",1.71,1.71,1.71,1.71,+,0.06,1.71,50.0,1.72,50.0,28.15
081473,20210129,60000.0,1.0,"15,600",0.26,0.26,0.26,0.26,X,0.0,0.26,10.0,0.27,10.0,11.35
081474,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.39,10.0,0.4,10.0,25.00
081475,20210129,350000.0,3.0,"253,500",0.73,0.73,0.72,0.72, ,0.0,0.72,10.0,0.73,10.0,25.15
081476,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.49,10.0,0.5,10.0,11.15
081477,20210129,250000.0,1.0,"92,500",0.37,0.37,0.37,0.37,X,0.0,0.33,10.0,0.34,10.0,17.60
081478,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.35,10.0,0.36,10.0,31.25
081479,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.19,10.0,0.2,10.0,15.60
081480,20210129,50000.0,2.0,"27,700",0.56,0.56,0.55,0.55,+,0.01,0.54,100.0,0.55,50.0,25.00
081481,20210129,13000.0,3.0,"18,530",1.52,1.52,1.31,1.31,X,0.0,1.17,100.0,2.2,2.0,106.00
081482,20210129,114000.0,12.0,"121,300",1.15,1.15,0.98,0.98,-,0.19,0.98,100.0,0.99,50.0,31.85
081483,20210129,158000.0,32.0,"512,530",3.72,3.72,2.94,2.97,-,0.65,2.76,100.0,2.85,10.0,111.50
081484,20210129,46000.0,5.0,"148,890",3.59,3.59,3.11,3.11,-,0.36,2.89,100.0,2.92,50.0,41.35
081485,20210129,946000.0,58.0,"1,087,090",1.24,1.27,1.03,1.07,-,0.04,1.0,113.0,1.04,100.0,591.00
081486,20210129,244000.0,25.0,"387,520",1.67,1.67,1.44,1.44,-,0.11,1.44,45.0,1.46,100.0,591.00
081487,20210129,126000.0,7.0,"201,940",1.55,1.62,1.49,1.49,+,0.02,1.48,100.0,1.49,99.0,875.00
081488,20210129,616000.0,24.0,"978,120",1.7,1.75,1.44,1.44,-,0.23,1.4,100.0,1.41,50.0,68.00
081489,20210129,478000.0,41.0,"830,700",1.74,1.79,1.48,1.48,-,0.25,1.42,100.0,1.43,50.0,68.00
081490,20210129,50000.0,2.0,"33,500",0.67,0.67,0.67,0.67,-,0.02,0.63,100.0,0.64,50.0,9.01
081491,20210129,20000.0,1.0,"11,400",0.57,0.57,0.57,0.57,-,0.03,0.55,100.0,0.56,50.0,9.01
081492,20210129,59000.0,4.0,"22,500",0.41,0.41,0.35,0.35,-,0.08,0.34,110.0,0.35,100.0,31.20
081493,20210129,336000.0,29.0,"146,200",0.47,0.6,0.39,0.41,-,0.08,0.4,110.0,0.41,8.0,31.20
081494,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.65,100.0,0.66,50.0,31.25
081495,20210129,25000.0,1.0,"12,750",0.51,0.51,0.51,0.51,-,0.03,0.47,100.0,0.48,50.0,15.60
081496,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.69,100.0,0.7,30.0,17.90
081497,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.72,100.0,0.73,50.0,17.90
081498,20210129,404000.0,25.0,"740,120",1.97,2.04,1.47,1.47,-,0.41,1.54,100.0,1.55,50.0,53.00
081499,20210129,457000.0,25.0,"825,680",2.25,2.25,1.59,1.63,-,0.43,1.68,100.0,1.69,50.0,53.00
081500,20210129,106000.0,15.0,"134,190",1.36,1.36,1.23,1.24,-,0.15,1.27,100.0,1.28,50.0,41.85
081501,20210129,0.0,0.0,0,--,--,--,--, ,0.0,1.38,100.0,1.39,30.0,18.15
081502,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.92,100.0,0.93,50.0,128.00
081503,20210129,0.0,0.0,0,--,--,--,--, ,0.0,1.06,100.0,1.07,50.0,128.00
081504,20210129,30000.0,1.0,"21,300",0.71,0.71,0.71,0.71,-,0.04,0.7,100.0,0.71,50.0,87.30
081505,20210129,93000.0,9.0,"294,190",3.45,3.59,2.73,2.73,-,0.45,2.7,280.0,2.76,10.0,121.00
081506,20210129,80000.0,3.0,"92,300",1.21,1.21,1.02,1.02,-,0.2,1.02,100.0,1.03,50.0,66.10
081507,20210129,37000.0,4.0,"40,130",1.11,1.11,1.03,1.03,-,0.09,0.95,100.0,0.96,50.0,66.10
081508,20210129,103000.0,6.0,"204,190",2.09,2.13,1.85,1.85,-,0.26,1.85,100.0,1.9,50.0,99.40
081509,20210129,220000.0,9.0,"223,100",0.95,1.02,0.95,1.02,+,0.11,0.89,100.0,0.9,50.0,50.80
081510,20210129,648000.0,56.0,"1,148,300",1.96,1.96,1.45,1.45,-,0.4,1.47,100.0,1.49,50.0,29.25
081511,20210129,247000.0,24.0,"460,940",2.01,2.02,1.62,1.62,-,0.25,1.61,504.0,1.62,489.0,0.00
081512,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.26,10.0,0.27,10.0,29.70
081513,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.43,10.0,0.44,10.0,9.93
081514,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.3,10.0,0.31,10.0,34.10
081515,20210129,0.0,0.0,0,--,--,--,--, ,0.0,2.89,10.0,--,0.0,111.50
081516,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.53,10.0,0.54,10.0,38.80
081517,20210129,10000.0,1.0,"3,000",0.3,0.3,0.3,0.3,-,0.05,0.28,10.0,0.31,10.0,17.60
081518,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.32,10.0,0.33,10.0,31.25
081519,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.35,10.0,0.36,10.0,15.60
081520,20210129,5000.0,1.0,900,0.18,0.18,0.18,0.18,-,0.04,0.15,10.0,0.16,10.0,42.80
081521,20210129,25000.0,1.0,"6,000",0.24,0.24,0.24,0.24,-,0.02,0.24,10.0,0.28,10.0,16.50
081522,20210129,468000.0,37.0,"465,110",1.06,1.08,0.89,0.9,-,0.04,0.86,10.0,0.87,10.0,395.00
081523,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.42,10.0,0.43,10.0,28.15
081524,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.36,499.0,0.37,100.0,29.70
081525,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.39,499.0,0.4,100.0,7.64
081526,20210129,11000.0,2.0,"6,930",0.63,0.63,0.63,0.63,-,0.11,0.61,100.0,0.62,100.0,115.00
081527,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.34,499.0,0.35,100.0,10.70
081528,20210129,4000.0,1.0,"3,720",0.93,0.93,0.93,0.93,X,0.0,0.91,499.0,0.92,100.0,21.80
081529,20210129,120000.0,3.0,"52,800",0.44,0.44,0.44,0.44,-,0.05,0.45,499.0,0.46,100.0,17.95
081530,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.2,100.0,0.21,100.0,15.95
081531,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.38,499.0,0.39,100.0,11.70
081532,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.34,499.0,0.35,100.0,11.35
081533,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.49,499.0,0.5,100.0,25.00
081534,20210129,76000.0,1.0,"66,120",0.87,0.87,0.87,0.87,-,0.01,0.76,499.0,0.77,100.0,23.15
081535,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.58,499.0,0.59,100.0,22.25
081536,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.31,499.0,0.32,100.0,40.90
081537,20210129,158000.0,7.0,"119,460",0.78,0.78,0.64,0.64,-,0.01,--,0.0,--,0.0,106.00
081538,20210129,25000.0,2.0,"33,450",1.35,1.35,1.29,1.29,-,0.1,1.2,100.0,1.22,100.0,31.85
081539,20210129,510000.0,16.0,"321,500",0.59,0.65,0.53,0.53,-,0.04,0.51,100.0,0.52,100.0,14.75
081540,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.96,499.0,0.97,100.0,32.85
081541,20210129,75000.0,1.0,"48,000",0.64,0.64,0.64,0.64,+,0.02,0.51,499.0,0.52,100.0,41.50
081542,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.78,499.0,0.79,100.0,22.25
081543,20210129,243000.0,29.0,"506,790",2.02,2.2,1.86,1.88,+,0.08,1.94,100.0,1.95,100.0,875.00
081544,20210129,243000.0,6.0,"414,080",1.67,1.74,1.67,1.68,+,0.03,1.44,100.0,1.45,100.0,68.00
081545,20210129,169000.0,3.0,"155,570",0.93,0.93,0.9,0.9,X,0.0,0.89,499.0,0.91,100.0,42.60
081546,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.34,100.0,0.35,100.0,9.01
081547,20210129,1423000.0,19.0,"370,620",0.26,0.29,0.21,0.21,-,0.08,0.05,65.0,--,0.0,31.20
081548,20210129,51000.0,2.0,"16,850",0.35,0.35,0.33,0.33,-,0.03,0.01,413.0,--,0.0,31.20
081549,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.55,499.0,0.56,100.0,31.25
081550,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.36,499.0,0.37,100.0,15.60
081551,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.33,499.0,0.34,100.0,42.80
081552,20210129,10000.0,1.0,"3,900",0.39,0.39,0.39,0.39,X,0.0,0.38,499.0,0.39,100.0,17.90
081553,20210129,150000.0,12.0,"94,050",0.69,0.69,0.45,0.45,-,0.17,0.46,100.0,0.47,100.0,114.00
081554,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.49,499.0,0.5,100.0,16.50
081555,20210129,104000.0,15.0,"186,900",1.9,1.97,1.46,1.47,-,0.35,1.05,10.0,1.96,5.0,53.00
081556,20210129,1000.0,1.0,"1,530",1.53,1.53,1.53,1.53,+,0.04,1.36,499.0,1.37,100.0,41.85
081557,20210129,241000.0,12.0,"265,110",1.18,1.23,1.0,1.0, ,0.0,0.94,499.0,0.96,20.0,73.80
081558,20210129,133000.0,1.0,"99,750",0.75,0.75,0.75,0.75,X,0.0,0.73,499.0,0.74,100.0,18.15
081559,20210129,148000.0,12.0,"304,850",2.1,2.13,1.94,1.95,-,0.08,1.09,10.0,--,0.0,395.00
081560,20210129,4000.0,1.0,"1,920",0.48,0.48,0.48,0.48,-,0.09,0.48,96.0,0.49,100.0,128.00
081561,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.4,499.0,0.41,100.0,87.30
081562,20210129,116000.0,6.0,"352,470",3.08,3.08,2.62,2.62,-,0.41,2.53,499.0,2.56,100.0,825.00
081563,20210129,160000.0,7.0,"288,410",1.92,1.93,1.72,1.74,-,0.02,1.71,499.0,1.74,100.0,310.50
081564,20210129,1000.0,1.0,950,0.95,0.95,0.95,0.95,-,0.03,0.89,499.0,0.9,100.0,35.50
081565,20210129,0.0,0.0,0,--,--,--,--, ,0.0,2.44,499.0,2.48,100.0,121.00
081566,20210129,10000.0,1.0,"9,700",0.97,0.97,0.97,0.97,-,0.16,0.94,100.0,0.95,100.0,66.10
081567,20210129,60000.0,2.0,"77,300",1.33,1.33,1.28,1.28,X,0.0,1.28,100.0,1.29,100.0,99.40
081568,20210129,88000.0,2.0,"96,560",1.07,1.13,1.07,1.13,-,0.02,1.03,100.0,1.04,100.0,75.80
081569,20210129,133000.0,9.0,"139,390",1.06,1.08,0.97,0.97,X,0.0,0.96,100.0,0.97,100.0,50.80
081570,20210129,12000.0,8.0,"19,530",1.67,1.72,1.5,1.5,-,0.09,1.39,499.0,1.4,100.0,226.00
081571,20210129,920000.0,24.0,"1,278,310",1.49,1.49,1.15,1.15,-,0.31,1.16,100.0,1.17,100.0,29.25
081572,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.5,100.0,0.51,100.0,125.50
081573,20210129,0.0,0.0,0,--,--,--,--, ,0.0,2.52,499.0,2.54,499.0,128.20
081574,20210129,367000.0,18.0,"1,277,860",3.77,3.77,3.0,3.0,-,0.45,2.95,499.0,2.96,399.0,128.20
081575,20210129,365000.0,18.0,"1,053,030",3.48,3.48,2.63,2.63,-,0.44,2.61,499.0,2.63,494.0,128.20
081576,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.76,100.0,0.86,10.0,28.45
081577,20210129,737000.0,52.0,"872,480",1.13,1.24,1.13,1.17,+,0.03,1.15,18.0,1.16,50.0,68.00
081578,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.36,100.0,0.37,50.0,29.70
081579,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.46,100.0,0.47,50.0,7.64
081580,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.61,100.0,0.64,50.0,10.70
081581,20210129,196000.0,3.0,"154,010",0.77,0.8,0.77,0.8,+,0.03,0.75,10.0,0.76,50.0,17.95
081582,20210129,436000.0,4.0,"326,600",0.73,0.77,0.73,0.77,+,0.02,0.71,10.0,0.72,50.0,17.95
081583,20210129,20000.0,1.0,"6,000",0.3,0.3,0.3,0.3,+,0.01,0.26,100.0,0.27,50.0,15.95
081584,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.94,100.0,0.95,50.0,9.93
081585,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.71,100.0,0.72,50.0,9.93
081586,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.26,100.0,0.27,50.0,23.40
081587,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.65,100.0,0.67,50.0,11.70
081588,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.62,100.0,0.63,50.0,11.35
081589,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.6,100.0,0.61,50.0,11.35
081590,20210129,15000.0,1.0,"9,600",0.64,0.64,0.64,0.64,X,0.0,0.64,100.0,0.65,50.0,25.00
081591,20210129,46000.0,3.0,"34,020",0.78,0.78,0.72,0.72, ,0.0,0.71,100.0,0.72,50.0,25.00
081592,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.53,100.0,0.54,50.0,23.15
081593,20210129,750000.0,21.0,"1,512,260",2.14,2.14,1.8,1.86,-,0.39,1.12,10.0,--,0.0,54.90
081594,20210129,0.0,0.0,0,--,--,--,--, ,0.0,1.11,100.0,1.12,50.0,31.85
081595,20210129,204000.0,16.0,"265,340",1.39,1.39,1.21,1.23,-,0.17,1.22,100.0,1.23,48.0,31.85
081596,20210129,48000.0,12.0,"315,600",6.2,6.8,6.2,6.8,+,0.15,6.6,1.0,8.7,1.0,111.50
081597,20210129,50000.0,11.0,"104,160",2.2,2.27,1.98,2.0,-,0.03,1.98,100.0,1.99,50.0,574.00
081598,20210129,11000.0,4.0,"31,960",2.91,2.98,2.69,2.69,+,0.02,2.58,100.0,2.59,50.0,574.00
081599,20210129,38000.0,10.0,"92,840",2.46,2.54,2.28,2.28, ,0.0,2.23,100.0,2.24,50.0,574.00
081600,20210129,10000.0,1.0,"55,000",5.5,5.5,5.5,5.5,X,0.0,4.58,100.0,--,0.0,41.35
081601,20210129,426000.0,11.0,"507,150",1.15,1.26,1.1,1.1,+,0.05,0.97,100.0,0.98,50.0,14.75
081602,20210129,0.0,0.0,0,--,--,--,--, ,0.0,1.3,100.0,1.31,50.0,25.20
081603,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.65,100.0,0.66,50.0,25.15
081604,20210129,215000.0,5.0,"150,200",0.7,0.7,0.69,0.69,-,0.01,0.69,10.0,0.7,50.0,25.15
081605,20210129,15000.0,3.0,"14,500",0.97,1.02,0.96,0.96,+,0.02,0.92,100.0,0.93,50.0,26.45
081606,20210129,46000.0,2.0,"35,920",0.79,0.79,0.78,0.78, ,0.0,0.75,100.0,0.76,50.0,26.45
081607,20210129,122000.0,11.0,"110,640",0.91,0.93,0.88,0.88,+,0.01,0.85,100.0,0.86,50.0,26.45
081608,20210129,5000.0,1.0,"3,150",0.63,0.63,0.63,0.63,X,0.0,0.64,100.0,0.65,50.0,41.50
081609,20210129,465000.0,24.0,"998,780",2.19,2.23,1.89,1.89,-,0.25,1.82,10.0,1.83,50.0,68.00
081610,20210129,120000.0,17.0,"267,050",2.22,2.26,1.96,1.96,-,0.23,1.87,10.0,1.88,50.0,68.00
081611,20210129,5000.0,1.0,"5,650",1.13,1.13,1.13,1.13,X,0.0,1.06,100.0,1.07,50.0,42.60
081612,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.65,100.0,0.66,50.0,9.01
081613,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.63,100.0,0.64,50.0,9.01
081614,20210129,606000.0,15.0,"264,950",0.47,0.47,0.38,0.38,-,0.12,0.38,100.0,0.39,50.0,31.20
081615,20210129,2793000.0,33.0,"1,229,960",0.51,0.51,0.38,0.38,-,0.15,0.39,100.0,0.4,100.0,31.20
081616,20210129,120000.0,4.0,"50,400",0.44,0.44,0.4,0.4,-,0.11,0.4,50.0,--,0.0,31.20
081617,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.05,23.0,--,0.0,17.60
081618,20210129,10000.0,1.0,"7,800",0.78,0.78,0.78,0.78,-,0.03,0.64,100.0,0.65,50.0,31.25
081619,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.6,100.0,0.61,50.0,31.25
081620,20210129,54000.0,1.0,"43,740",0.81,0.81,0.81,0.81,X,0.0,0.69,100.0,0.7,50.0,31.25
081621,20210129,20000.0,1.0,"13,200",0.66,0.66,0.66,0.66,-,0.03,0.61,100.0,0.62,50.0,15.60
081622,20210129,22000.0,1.0,"13,200",0.6,0.6,0.6,0.6,-,0.02,0.56,100.0,0.57,50.0,15.60
081623,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.54,100.0,0.55,50.0,42.80
081624,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.65,100.0,0.66,50.0,42.80
081625,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.53,100.0,0.54,50.0,42.80
081626,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.55,100.0,0.56,50.0,17.90
081627,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.68,100.0,0.69,50.0,17.90
081628,20210129,494000.0,16.0,"541,040",1.2,1.2,1.02,1.04,-,0.18,1.0,10.0,1.02,50.0,12.55
081629,20210129,407000.0,12.0,"382,230",0.96,1.0,0.63,0.64,-,0.27,0.64,10.0,0.66,50.0,114.00
081630,20210129,695000.0,13.0,"623,060",0.9,0.94,0.72,0.72,-,0.13,0.62,10.0,0.63,50.0,114.00
081631,20210129,110000.0,9.0,"296,390",2.91,2.91,2.4,2.4,-,0.67,2.41,100.0,2.43,50.0,53.00
081632,20210129,20000.0,1.0,"40,000",2.0,2.0,2.0,2.0,X,0.0,1.89,100.0,1.9,50.0,394.00
081633,20210129,80000.0,3.0,"69,800",0.9,0.9,0.86,0.86,-,0.14,0.86,100.0,0.87,50.0,128.00
081634,20210129,4000.0,1.0,"4,440",1.11,1.11,1.11,1.11,-,0.08,1.03,100.0,1.05,50.0,128.00
081635,20210129,0.0,0.0,0,--,--,--,--, ,0.0,0.87,499.0,0.89,50.0,35.50
081636,20210129,36000.0,8.0,"37,780",0.97,1.09,0.96,0.96,+,0.01,0.91,499.0,0.93,50.0,35.50
081637,20210129,1408000.0,14.0,"1,195,830",0.89,0.89,0.8,0.8,-,0.1,0.78,100.0,0.8,44.0,114.00
081638,20210129,2000.0,1.0,"2,160",1.08,1.08,1.08,1.08,X,0.0,1.06,100.0,1.08,50.0,114.00
081639,20210129,32000.0,2.0,"27,180",0.85,0.85,0.84,0.84,-,0.14,0.84,100.0,0.85,50.0,66.10
081640,20210129,9000.0,2.0,"9,200",1.04,1.04,1.0,1.0,-,0.07,0.91,100.0,0.92,50.0,66.10
081641,20210129,68000.0,2.0,"98,680",1.46,1.46,1.43,1.43,-,0.02,1.32,100.0,1.33,50.0,99.40
081642,20210129,131000.0,11.0,"519,400",3.94,4.15,3.72,3.72,-,0.09,3.58,3.0,4.15,10.0,669.00
081643,20210129,0.0,0.0,0,--,--,--,--, ,0.0,4.54,100.0,4.59,50.0,669.00
081644,20210129,651000.0,17.0,"452,760",0.68,0.71,0.64,0.64,+,0.01,0.62,101.0,0.63,50.0,50.80
081645,20210129,596000.0,25.0,"1,238,750",2.47,2.47,1.85,1.86,-,0.51,1.89,10.0,1.91,50.0,29.25
081646,20210129,127000.0,9.0,"169,900",1.0,1.4,0.9,1.4,+,0.28,1.12,1.0,1.4,1.0,111.50
